review,sentiment
i use couple different financial institutions but chase and discovernot sorry about the shameless plugin are the once which set the bar when it comes to mobile banking very very high use it every day and it works the way you would expect for it to work to make your life easy and it does it without a doubt their developers team constantly works on staying ahead of the curve great job amp thank you chase,0
my excitement for the chase finally implementing touchid quick vanished when i went to make a payment and it prompted me for a password what is the point of this feature if you still need to enter a password it seems so contradictory basically the equivalent to going to make a purchase with the apple pay feature holding the phone up to make a payment then as confirmation the vendor asks you to swipe your credit card as well great you just added an absolutely unnecessary step please remove this and i will update this review till then touchid will remain disabled,1
i have been using this for about  years and its great ive only ever banked with chase because of how amazing they are and their customer service i love being able to just check the app for all of my banking needs they recently added the ability to use your fingerprint scan to sign in also i love it just that much more because of it wonderful wonderful app good job chase,0
this would be a great app except i only use it to deposit a check about once a month it works about  of the time i enter the info take the pics and submit it says it cant complete the transaction but no reason why gives me a button to try again but erases everything i did theres nowhere to report problems but if i call they just suggest my phone settings or internet connection is a problem and thats not it it would be a huge timesaver to me if it worked hopefully someone will read this and test it more than once,1
reading some of the other reviews and i completely understand we all have our different preferences my preference is a easy safe amp secure app my favorite is the account preview feature it allows you to view your balance with just a scroll to the left without needing to sign in sometimes i need to just check if my pay check was deposited yet or maybe check if a personal check cleared thanks jp morgan ,1
i use chase with a savings and checking account my direct deposits from work and the va come in to my checking my phone notifies me every time any activity of a certain prespecified type occurs on either account its nice to see that activity and it has worked every time an activity met a condition i set on my account balance below x direct deposit of x etc i am able to transfer between accounts and the touch id is a godsend all in all pretty well built app,1
i used to hate chase but they are getting better and better the app is super easy to use i use it multiple times every day i have a simple checking and savings account so the problem with alerts that everyone is having doesnt bother me  if i have an alert or notification i usually already know why plus the notification to my iphone app tells me,1
i switched to chase for two reasons years ago customer service current technology ive always been impressed with the bank and this app however there are a couple of minor improvements that would make things a  star i consistently get logged out of touch id and cant use it to log in to the app the messaging system sometimes works and sometimes doesnt minor stuff in an otherwise leading class app and bank,1
if youre a chase bank customer this is a must have app as others suggested take the time to learn this app and it will make paying bills transferring money and keeping track of all your transactions a breeze with this app i never have to worry if im near an open branch or mailing anything out on time plus chase is always updating the app and adding new features this is truly the best app on my phone,1
this app is extremely useful as well as easy to use being able to pay credit card bills and transfer money between accounts in no time at all takes stress out of needing to get to a branch office during business hours viewing checking  account statements can also be very beneficial to keep up with bills paid or items purchased all in all a great app,1
ive used chases mobile app since its inception and have found it a very useful way to access my account pay bills transfer money and make deposits from home or anywhere i happen to be  saves me phone calls and trips to the bank is easy to use and intuitive to navigate  highly recommend this app for all mobile banking customers,1
this banking app was the first with mobile check deposits persontoperson quick pay and to this day is the quickest easiest to use and most functional feature rich of the banking apps ive extensively used the regions and bank of america apps and have limited experience with the capitol one banking app i prefer the chase app over all of the above mentioned banking apps my ,1
i am a happy customer yet somehow this app keeps getting better and better all my banking needs right in the palm of my hand everything from quick pay to depositing checks right from the comfort of my home i dont have anything bad to say it really does exceed expectations  hey maybe we need an app support person to talk to for our banking needs like an in app tellercustomer care agent there you go,1
i never have had an issue with this app its always worked phenomenal ive been with chase for years now and would probably never switch just because of the convenience of the bank theres a lot of locations the online app works great and i can even deposit checks with it i dont even have any suggestions on how they could make it any better five stars,1
pretty much i like this app a lot he touch id is handywhen it works mostly use it for checking balances and making deposits i can appreciate that it requires me to reenter my password when i want to transfer funds even if ive already signed in but app then claims it doesnt recognize my phone and crashes after i enter password boo fix that and ill give it  stars,1
i love this app ive always banked with chase and using this app makes it so much easier to stay on top of my funds chase quickpay is a great tool to transfer money right into my account i love that the money is available right away ive never had any problems with the app i totally would recommend it to anyone who banks with chase definitely beats logging online or calling them,1
i have been with chase bank for years this app has made banking so much easier easy to read layout and easy to use functionality like transfers has made my banking life much easier the screens are easy to navigate and clear to read if you are a member of chase with one or even multiple accounts  this app will help you keep tabs on your balances i highly recommend this app,1
as many reviewers have said this is a good app that lets you use the basic features of your accounts efficiently it could be a great app with a few simple fixes such as allowing touch id to function as the password for the entire site and by making a few of the screens more intuitive its easy to get lost in the app while hunting for a function especially if you have more than one account with them,1
its not that bad but it has some errors that needs to look testing a app it should be uncovered for tester it has numerical problems with input other languages its showed a problem that none of the banker will be able to tell what generating this error so i found it when i was using other languages any way thanks for a great way to start also it should display every click in opening page,1
this works for all practical purposes but if you compare to the american express payment app for example it lacks a lot of the same features recently added the ability to login with fingerprint which is nice although annoying to have to type in your password again to pay why not just use fingerprint to set payment overall okay could be better i guess id rate  for overall does the job without my needing to login online though which is a big plus,1
all  of my visa credit cards are managed by chase i love the instant access to info being able to pay my bills and love the notifications warning though i used a simple password and all three of my card numbers were stolen cant be sure it was the app but no issues since i made my password more complicated because of the notifications i knew immediately about the first unauthorized purchase and chase was awesome about it no worries,1
i use this app to manage my credit card account  i do not currently hold any other accounts with chase but my experience so far makes me open to using additional chase products and services in the future  this app easily allows me to see pending and posted charges make payments right from my phone and track my rewards balance  ive been pleased,1
overall its a great convenience and ive used may times to make deposits but when an chase update is needed  can the message come up when the app is first opened currently you have to go thru the sign on process in order to be told you cannot proceed any further until the app is updated  really why make us go thru the password process when it doesnt take it anyway  simplify by having the message pop up immediately,1
i have been baking with chase for the last  years initially i was a couple of minutes walk from the nearest chase branch but i still enjoyed using the app  for the last  years i live an hour and a half from the nearest branch i still bank with chase and i have no complains the app is great never crashed and things are so intuitive and easy to work with well done chase,1
this is a great app very functional enabling all kinds of transactions right from my iphone or ipad including depositing checks simply by taking photos of the front and back of the checks however i dont understand why there is a limit to the amount one may deposit electronically in a one month period otherwise the app allows me to do all  my banking right from my iphone so i give it  stars,1
we have watched the app improve over the last few years and are pleased they are listening to clients wish there was no limit on online deposits once established businesses should have the ability to post as many checks as they received via the app to their accounts we saw a glitch a couple weeks ago and for a brief time it showed a deposit limit of k that would have made our year,1
i havent had an account with chase for a while only about seven months now but part of the reason i have the account was because the app and all the stuff that it has on it i personally love it it almost always works for me every once in a while theres a glitch or whatever but thats probably the whole system  i love it great app great way to keep track your money easily transferring money backandforth between accounts,1
my partner and i have benefited from this app immensely ive been underemployed ever since we moved for his job and he constantly has to send me money as i tend to do all of the shopping etc gone are the days of an accidental overdraft i get a notification when my account balance is low or overdrawn and then he can transfer money to me now i dont even have to go into the app to accept the money,1
i can see how individuals give it the full five stars for their personal banking experience but chase needs to start thinking of doing a bizonly app that allows for easy transfers ach and intl wiring the notification settings should be rethought and brought to the front of the app its too cumbersome and takes too many unnecessary clicks to get to and are mostly after the fact messages anyway rest is just fine once you learn to quickly navigate between personal and business banking,1
this app is helpful and very userfriendly functions are located logically for easy access items like preview and the running balance on each transaction make online banking quick and efficient and the layout and fonts used are visually appealing this is a well thoughtout app however that popup ad for the costco credit card or whatever a while back was frustrating and superannoying,1
it makes banking easier and it makes it very simple and handy to use any time night or day when you are wanting to check your balance in your accounts it also is very handy for when you are at a check out and it comes back your card has been declined you can transfer funds from one account to another while waiting in line,1
ive been with chase since they bought out washington mutual at first i was hesitant but i have grown very proud of the bank customer service and their app is second to none i also bank with pnc and i usaa for the last four years ive lived in two different states of which neither has had a chase branch montana and pennsylvania ive still been able to do my banking with ease and mostly on the app thanks chase,0
first of all no touch id for iphone app not sure what is their concern with not implementing biometric security feature entering password could be the worst thing for app security it could be easily stolen and all you money gone the last app doesnt work well with depositing checks anymore it used to work very well not it tells me there was not enough lightwhat im doing this during day when sun was shining through windows slowly this chase app is degrading and becoming useless please keep up with time and technology usability for account summary and transfers are still good star,1
it is so good to be able to schedule bills transfer money and verify balances from a device when away from home i like the functionality and found it easy to navigate from the start my  year old motherin law adapted to it and loves it she does all her banking from her lounge chair old people and young love to watch their money this app makes it very easy to manage banking at chase,1
i like that the chase bank app has so many features available its far better than huntingtons which only contains a few basic features the only thing i would fix is the touch id on the log in screen it works great except if another dialogue pops up first ex youve been logged out  session timed out then it never gives you a touch id option and you have to manually type the password which can be kind of annoying,1
i love the chase app it suits all my needs i mainly use it for the quick pay function to send out money i also like that you can now see deposit statements on the app instead of only being able to see them on the computer like before and for an extra cute topping the app pulls up different background screens based on where you are love it,1
its a very convenient and secure app sometimes i forget to log out but with the chase security level i always have the peace of mind that no unauthorized access to my account would be allowed also the alerts on the limits i set and on suspicious activities are fantastic its so easy n convenient that i check my balances every few hours excellent job chase its extremely helpful to be able to navigate between accounts so easily and conveniently,1
love being able to send money to my son in college from my smart phone very useful to pay back friends and relatives the downside is in requesting others to pay you using quick pay i sent a request to  people all bright and experienced wit using apps and nobody was successful in sending me money they all had to use paper checks none were happy with chase after this bad experience,0
is anyone else having problems with the app signing you out and then when you try to sign back in it tells you you have attempted to login too many times even though it was the first time you tried  this has happened to me several times the same password works online but not on the app i have reset my password several times and i know i am using the correct one each time but i reset it anyway just so i can log in last time i even set up the fingerprint reader for the app was able to use the app once before it logged me out again i am so fed up with this app that i will be deleting it,1
its fast easy and useful for when you need to check your account make payments and make changes to any of your accounts it lets you deposit checks send quickpay to anyone which is really awesome and sends you notifications for alerts that you can customize it does have a couple bugs here and there and the updates mess with it sometimes but overall its a great app super useful,1
a must for everyone can keep an eye on all aspects and transactions of your accounts within the palm of your hand very user friendly can make ccard payments thru the app transfer money in between accounts with chase quick pay i can send money to someone straight from account to account even if they have a different financial institution like my daughter away for college all around great app,1
great easy to access i like it this is the greatest thing that chase did for us customers every single day i feel like chase bank is with me everywhere i am i can deposit my checks by phone and that save me a time for standing online i basically does everything with this app and the only time i go to chase bank is that i want to cash  my checks other than that the app is awesome ,1
recent updates have made this app much more functional and friendly  i can send money to friends and easily deposit checks no matter where i happen to be  if i forget i can pay my credit card balance at the last minute  this is what i need from this app while i am spending several months on temporary assignment in a location without physical branches,1
like this app for the most part however chase just did some sort of update to their system that seems to have messed up the online deposit when i do a mobile deposit now a different routing number and account number show up during the verification stage it will only allow me to change the account number i havent actually gone forward with a deposit since this because i dont trust that its correct and will go to my bank account,1
ive been using the app for years its only gotten better i do most of my banking from my phone pay bills transfers and i can even see my mortgage ira and investment account i love the instant transfers and quick pay i also manage the kids custodial accounts  i still go to the bank in person for some deposits i like to keep the relationship with the people that work there,1
 stars chases app is very useful and i use transfers quick pays and check depositing often they are easy enough to do and help you track your money well unfortunately the fingerprint id glitches about every weektwo weeks thereby forcing you to have to create a new password to access your account its very annoying the app also sends you to chases website for certain functions which in  should be able to be completed on the app,0
this app gets slower and clunkier for the past month or so in order to deposit more than one check i have to log out and back in each time stupid and half the time it freezes right at the end of a deposit in addition many redundant steps in the deposit process i dont need to be told each time to take a picture of the back of the check then have to clear that message screen also why do we need to enter a period it should be just the numbers because the period will be in the same position each time please fix this,1
job well done very useful features very easy to use i can get a ton of banking now done just from my phone saves me hours of having to go to a bank and wait in line features like quick pay bill pay and being able to see live updates of transactions is just fantastic keep up the cool features dont be afraid to continuously get more innovative,1
this is a solid banking app like the touch option to log in and the ability to access all chase accounts quickly it has occasional issues with connection and ability to complete a task or transaction but the full site has similar issues i use a different financial app to understand the daily transactions within my finances so only use this one a couple times a month but its perfectly serviceable,0
i have had to reset my password four times in the last two months because of too many attempts to login due to using the fingerprint reader and one incorrect passwordyou cant just force someone to reset their password because their finger or home button is dirty you stupid bank fix this issue i am sick of resetting my password because your app is too poorly written to realize a fingerprint login isnt the same as an incorrect password entry or develop a peek functionality like the superior bank barclay then users could check their balance without even needing to login,0
chase has an amazing app but it is constantly down for maintenance they also struggle to incorporate touch id i had it set up and touch id failures caused me to have to reset my password seven times due to multiple failed login attempts but the only failure was the touch id function chases systems seem to collapse every week company wide ive had issues logging in getting accurate balances and even making transfers between my own accounts for a large bank and a self proclaimed leader in the industry chase cant seem to figure out how to operate pretty sad because like i said ifwhen the app works its pretty great,0
i bank with chase i am pleased that they wrote an ap to take advantage of the iphone i will use this ap its free it works having typed that i am very disappointed at the quality of this ap chase youre a leading bank and should have an ap that raises the standard of financial aps for the mobile banking market chase mobile is slow and counter intuitive it does what it needs to do but feels like an afterthought the interface  aesthetic and functionality  is poor at best get it if you bank with chase but be prepared to be disappointed,1
overall the app is very nice but im frustrated that the quick deposit is for business accounts only in my type of business i rarely have a check that is less than the  daily limit id use it a lot more if i could deposit check into my personal accounts sadly ill probably never be able to use this cool feature  if they fixed this id easily give the app  or  more stars,1
i have two account logins  one with a personal account and one that has both personal and business  i do not see the deposit choice when logged into personal login only  when i log into the profile that has both types of account i see the deposit option and it only allows me to deposit into business account  great potential needs personal account support  fyi the usaa app requires a credit card etc probably for their protection against fraud,1
this app is great as far as bank apps go viewing activity paying bills all really easy but the quick deposit doesnt work anymore the first time i used it it worked perfectly later that weekend it said that feature was unavailable monday rolled around and it was available but keeps giving me errors saying it cant read the amount or the routing number did they rework the app to only work with the iphone camera,1
this app is great for checking balances paying bill  basic online banking needs  the check deposit feature is great but the dailymonthly limits are too low  nothing worse than a great feature you cant use  i get the risk but have some other process to allow good banking clients to deposit a  check hold the money for all i care  just save me the trip to the bankatm,1
i like this app and use it fairly often if i could change just one thing it would be the screenshots that represent the program in the itunes app store above the second screenshot shows a person with three bank accounts  two checking and one savings the checking accounts each have around  in them and the savings account has  my problem is that person should really put more into savings,1
i have gone from major bank to major bank and i have to say chase has the upperhand when it comes to online and mobile banking yes they may have higher qualifications for their checking accounts but the fact that their online and mobile banking is so easy and convenient has won my business at chase so many products and services to choose from love it good job chase,1
i really like being able to view my balances deposits etc but the alerts are never visible on this app and its really annoying if you have signed up for push alerts you see them on your phone then when you log into chase you see a red dot on alerts indicating you have an alert but when i go to that screen there is only one message visible the same one from months ago  i think this is a glitch that needs to be fixed iphone s user,1
i love the app i jut wish there was a way to hide the message of an alert i dont like that if my phone is sitting on a table and chase pops up an alert saying a check for a certain amount hit amp anyone can see it i know i could just turn them off but sometimes i need to know right away when something hits  i wish you could hide the preview like with texts and it would just show up as char alert or something like that that would be great,1
this app has always done everything its supposed to do for metransfer balances deposit checks quick pay etc love the convenient access my only issue is the phantom alerts saying my checking account has some five figure amount i wish and is below my limit i have to log in and get all the way into alertswhere there is no new messageto make the new message indicator go away a bit of a bother i have iphone ,1
i use this to pay off my credit card after i use it the deposit checks through a picture feature was crappy the last time i used it but it might work better for certain checks as for viewing accounts transferring money between accounts and being able to stay on top of your banking this app is stellar,1
i usually dont take time to rate or review apps but i like the chase app so much that i decided to make an exception the app makes my life a just a little bit easier and i would and have recommended it to other chase customers it is easy to use and the check deposit feature is fantastic i have deposited numerous checks with no hassle it reduces the need to go to the bank which is how my life is just a little better with it,1
the ui of this app blows the competition away it is easy and user friendly everything i do the most with my bank is right in the dashboard i also use wells fargo and had boa and honestly chases app feels they are light years away from the other two it actually feels like an ios app optimized for the iphone not a copyamppaste of the full sized website with a sluggish speed,1
this is a useful and efficient ap but like other iphone version aps you got to wonder if the developers actually use them since there are things so simple but missed one of them here is alerts you cant tell which account has the alert if you have only one account i guess its easy however but with kids and different chase accounts its not there are other limitations too but largely very useful,1
well im barely doing that anyway as a college student but the chase mobile app has made figuring out my finances a cinch making payments for rent bills etc is extremely simple with quickpay depositing checks on my phone is fabulous and to top it all off the new look is really clean and somehow puts me at ease even when my bank account drops to the double digits way to go chase,1
ive had this app since i first opened my account with chase so far i love it its easy and safe to manage your accounts with this app in a rush and forget to log off the app will log you off automatically you can also control your alerts with this app as well deposit checks and transfer money around to your other accounts havent had any problems with it so far,1
most reliable app i have on my phone since i downloaded it a year or so ago i have had zero problems with it it never crashes and always responds well to anything i need most issues listed are user error or settings issues if you are a chase customer this is a must have to track purchases pay bills or my most used feature transfer funds,0
for a month i have been using this app and just used it last night  when trying to use it today it wont let me log in and directs me to download the latest version  when i download the version it then states that i need a certain iphone in order to download  i have s  i have no way to log on now as the process keeps telling me to download a new version then states my phone is not compatible  i moved to a state with no chase branch and used the app to deposit checks thru my mobile phone  i think its time to get a new bank close to homesee ya chase,0
i recently got a chase card and was excited to download the app to be able to do my banking easily online like i do with everything else i forgot my password and tried repeatedly on the app to reset it it kept telling me my new password didnt follow the guidelines i kept trying new passwords it kept telling me the same thing i go onto the online site and have no problem changing my password and am able to log on easily i go back to the app with my new password and again its telling me its incorrect this is a simple app even the smallest local banks have and somehow chase cant figure it out,1
extremely easy to get the info on your accounts when you need it in a flash the functionality of being able to preview your balance without logging in is especially helpful they just added the touch id platform so no more need to enter your password i think chase understands the needs and concerns of their clients more so than most banks and they take the steps to implement it promptly,1
im a chase fan the products the facilities the new offices are amazing but this is my favorite service they have this app has never defaulted they keep it working perfectly at all times no bugs nothing funny they were the first ones to do remote check deposits and the quick pay option is so great its been a long time since i dont have to go to the bank and that is just priceless,1
i love this app it makes life so much easier and your banking more convenient my job doesnt offer direct deposit so when i get my check sent to my house i love that i can deposit my check using the app its awesome i also love how i can send and receive money almost immediately with the quick pay feature this app has saved my life on more than one occasion ,1
this new app is so user friendly and made easier through the touch technology no more getting locked out of the account due to fat fingers and bad eyes on a phone  the only thing i needed not available on the app was a click to change the account address since i live two states away from the closest chase i need the app to do just about everything,1
like all chase customers we would like this app to work  check deposits have been a problem for months i actually called chase on line support to report the problem was given the run around that i just drove to my closest branch lets get the chase support staff trained as the branch employees are i had to laugh when one of the phone support associates told me to go back to an apple store and learn how to use my phone lets get these folks trained to be as half as good as apple employees now that would make us all happy,1
not fond of the new design but have gotten used to it the most annoying part is the touch id for apple devices i dont feel i should have to enter my password to transfer money or pay my credit card bill once i have logged in with my touch id this is very ridiculous i want to quickly pay my bills why do i have to put in my password after already logging in with my fingerprint please consider adding the option at least to not require a password to do these things,1
chase has put a lot of effort into creating what i consider the nicest looking most reliable easiest to use mobile banking app available  i dont use all of the features but it sure seems to do more than competing banks apps  the interface is attractive and ive never experienced any timeouts or access issues created by slow internet connections  bravo,1
this app has the fingerprint feature so you dont have to type in your password manually i love it i can pay my bills with this app transfer money i dont need paper receipts anymore because my current and previous transactions are on this app i have a miniature bank in the palm of my hands its very fast and it shows your accounts activity instantly very quick very easy,1
easy app now jus if they had an option to see deposits only transactions like online also if their email system would email on time and not after the fact a direct deposit was made over all the app is good i can easily transfer money to my daughters account also enjoy the thumbprint sign on too except i changed phones and the option dropped,1
i think its so convenient that i could do almost everything on my phone i do not consider typing my password multiple times a hassle i believe it would be added security if we could have more than one password a different password to make a payment or something like that however that would drive most people crazy so i am satisfied with the app,1
i love this app chase has done a great job in making an app that not only allows me to transfer money between accounts but also lets me pay bills and send money to people i know who have chase without having to go to the bank the app is very user friendly and with the touch id option it is even easier if you have an account with chase then you need to get this app,1
the app has made banking very convenient for me i use it quite often and hardly need to visit the pc website or a physical branch secure and relatively easy to use only complaint is that it does not seem like i can make a particular account as default on the notifications having to select an account each time on the notifications panel before i can see the most recent notifications can get slightly frustrating,1
i love this app it is easy to access see your activity make transfers navigation is incredibly easy but theres one things that does bother me why do we have to type the password when accessing the alerts or messages if we already authenticated with our fingerprint to access balances make transfers deposits etc why does the alerts section require us to type the password it is annoying and unnecessary other than that great app ,1
i use ebay all the time for both buying and selling i buy more than sell but you can definitely find good deals if you shop a little ebay always takes care of customers first for instance if you buy something that is not described correctly or broken ebay will be on your side and help you get your money back quickly i love ebay and recommend this app to everyone,0
i love having this app to use on my iphone ive been using it for the past  yearsi hate having to be prompted to update before this always happens when im in a rush to see my balance etc id much rather be prompted when i sign out to up datei turned my friend who has an older iphone onto this app amp she loves it too now no more chase app for iphones under ios  so shes sol and shes not the only one she tried to use the website but the timing is wrong for iphone verification and the website hopefully youll work this out for your customers because this is a real bummer,1
its does what is necessary and helps somewhat with the need to doing bank transactions at your leisure  when you cant get to the physical building itself however there are still glitches that need rectifying but i guess in due time it will bemy major issue is with the alert notifications  hard to access and tell to what account it belongs well nothing these days work  guess the glitches keeps the techs busy,1
i absolutely love the chase mobile app it makes banking so convenient you can access your accounts so easily and perform basic functions especially when you dont have access to a desktoplaptop or youre too far from a branch you can deposit checks send money in seconds to other chase account holders check balances transfer money pay bills i love everything about this app i recommend it to everyone,1
i live downtown and the closest branch is always packed and the other close branches are not convenient to get to because of the parking situation this app lets me do everything and i love it you can transfer money from one account to another  even family members and friends you can make deposits and its user interface is so friendly and easy to use if you have chase you need this app,1
i have always liked chase as banking was simple i could deposit checks or cash through the atm or photo this app helps with photo deposit while i lived near several branches  i couldnt alway go during their business hours so chase making banking convenient and electronic is a plus especially since i have moved and the nearest location is a  minute drive versus the  minute drive it used to be,1
i like the account preview feature it gives me an option when i expect a large deposit or withdrawl i can take a quick look see without having to open up my account i would like an option for the alerts to cancel from the account notice if i view them on my phone alerts instead of having to open the app iphone keeps alerts for up to as long as set in the options of the phone,1
i love three key features of this app first you can use the phone camera to deposit checks second i love the touch id integration so that i dont have to type in a long password to check my balance third i set up notifications for any charges on my credit cards so that i can immediately see any unauthorized transactions this app is extremely useful,1
the app is great overall for checking balances and transfers between accounts however i have been having a problem with the push notifications for overdrafting even tho my notifications are set to alert me i dont get the notifications until i have an overdraft fee go through this has happened multiple times nowother than that this app is great i just wish i would get the alerts that i direly need instead of some of the lesser important alerts,1
i luv being able to open up the app punch in my password and see all my accounts its ease of use is perfect for me transferring money is a no brainer and chase quick pay is awesome  the only thing i can say that is not so great is paying someone thru quick pay that doesnt have a chase account need to make it simpler especially for other bank account holders to receive ,1
theres nothing more convenient than being able to handle an array of banking items directly from your phone compared to other banking apps this one does exactly that and much more deposit feature needed improvement but developers appear to have answered as it has been working flawlessly as of recent thank you for listening to your customers and for developing such an amazing app,1
this app offers all of the access to my account that i need it lets you see balances individual transactions review electronic copies of statements and make payments access to the account appears secure but simple as well allowing finger print recognition as an option for signing in i cant think of anything else i would want to see in an app for this account bravo,1
excellent and intuitive app ive been using this app for over a year it works seamlessly and has full functionality you can easily see all account activity it supports bill payment and chase quickpay to send or receive money fingerprint id is now supported on iphone to view accounts but you have to use account password for an actual transaction i like this added layer of security,1
love this app ive never had a problem with it amp it is so convenient to be able to do everything on the go i use all of its features from quickpay which my roommate uses to pay me for her half of rent since i cut the check to our landlord to paying bills and transferring money between accounts it is such a life saver i recommend it to all of my friends who dont have it yet,1
for the most part i like the app im able to deposit checks without much hassle with the camera checking balances is great scheduling payments works on the day i assign  the alert inboxes leave a lot to be desired i can never figure out how to delete the messages i cant access email settings from the app unless it is because i use a tablet  of the time im getting paper statements on my business account yet other email comes though the inbox just fine i havent changed anything,1
crashes when checking alerts doesnt happen often now would like to be able to create messages and check messages summary status of accounts  ie checks deposits withdrawal  etc  ability to sort what looking for mimicking as if online at computer doing the same thing like if searching a check has cleared etc ability to download statements from phone,1
you have to click on the i to get info about your credit cards  if you have ultimate reward points it takes a couple clicks to look for the redeem points such a pain  deposits take  hrs or more to post the system is down on the weekends too many times  deposit amount limit is low compared to other banks  i hope the feedback doesnt sound horrible but you guys need to fix this people have other bank apps and the comparison is major,1
ive been using the chase app for iphone since   the improvements along the way have been sufficient  i like the finger print technology  however its a bit annoying to have to enter your password to make any transactions after the fact  i can understand and appreciate the security its just inconvenient to have to use your fingerprint and your password  otherwise this is a great app and i love banking with chase,1
i use this often to check balances and my credit card  the touch id works well on my iphone   the layout is well organized and easy to navigate  i like that the deposits show up in a different color and i can easily navigate through the checks and deposits  being able to deposit checks on the go is perfect i seldom need to go to the bank now ,1
ive had this app for some time now it just keeps getting better with every update checks are cleared quickly and ive never had a problem with any of the accounts i have with chase this app makes it simple and quick without having to drive anywhere its so easy and saves me a lot of time love it i would definitely recommend this app to my clients and friends,1
i usually detest when people rate something poorly for what its not  especially when they go in knowing it but i dont think this review will stop anyone from becoming a chase customer or downloading the only app available if they are already a customer so im going to use this as an opportunity to talk about security touchid is definitely a nice to have if us bank can do it chase can but it could not only catch up but lead by implementing two factor authentication why is my hotmail account more secure than my money,1
i like the fact that you have almost  of all services as if you would access it through the website normally you can transfer money to accounts and a multitude of other things i also enjoy the contact numbers are ready for dialing through a click of a button depending on which department you need,1
it does the job overall however there is functionality that you get with the desktop that is not available through this app for example things like clicking on a checking account debit and being able to see the image of the check  as you drill down and try to do small little things you begin to realize its limitations hopefully version  will remedy the situation,1
the only issue i have is that the notifications for balance are not accurate it will send me a notification of the balance being below my limit i set but when i go into the app that notification should have gone out the prior day and some deposit has already clears and everything is oksimply there is at least a  hour lag on notifications they are not live,1
love chase bank not only the best bank also best app so many functions that allow me to bank at any time of day online deposit is just one of the items that i am crazy about also can look at my balance without signing in thank you chase for all the great features a bank could provide and more i am looking forward to see what else they might come up with,1
the current version for ios works very well the app is mean as a decent range and features and hardly ever crashes so long as youve got a good wifi connection you have your basic banking needs done efficiently i like the way it links together of my accountsincluding credit cards and credit lines its so handy to have these features on the phone since im not always in front of computer,1
the only real issue i have at this point is that i keep having to reauthorize my touch id i have it set up for convenience and no one else uses my phone but every so often i have to reenter my password that might seem easy enough but i dont have it memorized so i have close the app and go into my password safe to retrieve it kind of a pain especially when i just want to make my payment other than that i really do like the improvements that have been made in the past several months,1
