review,sentiment
app takes too long to load and doesnt display information after update,0
this app hardly ever works i want to use this app to deposit a couple of checks but the dang app doesnt even work  i am very disappointed,0
best app for all banking needs,0
ive tried about  times so far and this app refuses to log me in to see my balance or anything please fix this,1
this app used to work just fine used it regularly now it crashes constantly fix please,0
the app crashes everytime when going to the alerts tab,0
this app is not performing for me when logging in to view my account information it never loads up an icon reads request timed out please fix asap,0
if i cant use the deposit feature whats the point of having this app,0
an fyi to all since the ios  was released this app only works while using data connection such as g and lte no longer works over wifi,1
after the latest update i couldnt login at all literally the app is useless as of now its been a month they ought to fix it asap,0
it works perfectly fine before now this application is a junk in my phone memory,0
this app use to work now its just a icon to look at never signs in and works once every few days i think its time to switch banks,0
never able to log in completely it gets stuck on loading and eventually times out,0
i havent been able to use this app since i was forced to delete it weeks ago please fix this app i really need it,0
i keep trying to login with my phone and it times out every time literally does not work unbelievable  love big companies and their technological advancements,0
does whats described good app,0
the app used to be great but it is now useless as i havent been able to sign in in the past month  please fix this,0
this app has worked flawlessly for me for years now wont let me deposit checkscrashes every time i try please fix this app,1
who else is having problems logging it because they say its temporarily unavailable,1
this app has consistently not worked for almost two weeks now this is ridiculous fix this asap please,0
im a new chase customer and so far this app is great,0
as soon as i open the app my screen goes black and nothing appears or loads i have an iphone s running the latest firmware,0
gets worse with each update its sad that a multibillion dollar company cant even put out a functioning app i might just change banks,0
i still can not make a payment  auto payments are on but i still cant make a paymenti will never use my chase card again,0
for some reason never works on iphone  keeps loading forever needs immediate attention to fix login issue,0
can yous please fix was fine until i updated yesterday now wont let me log in it just stays loading heeeeeelllllppppp,0
fix the app soon or i will change banks its easy to change banks and your mobile banking has become worthless to me it used to work great,0
i cant deposit checks every time i try i get an error message fix it,0
whenever i try to deposit a check the app completely closes down,1
i cannot deposit when i submit the app closes help,1
u can only do simple things  checking balance and deposit checks and transfer between checking and saving  u cant transfer outside the bank with this app,0
cannot deposit a check keeps crashing every time i take a pic,1
cant log in at all i get a message that says they cant process the sign in its been saying this for  days,1
unable to login since operating system upgrade app garbage until fixed,0
great appwhen it works and i keep it updated ive resorted to just using the internetcrashes all the time when trying to make a deposit,0
what good is having a mobile app that cant display my info then tells me to log in on my desktop junk,0
deposits never work always tells me the pictures arent clear enough,1
always crashes when i try to deposit checks,1
very limited see statement option in pdf is not available,1
as i snap photo for first front picture of check the app closes and goes right to my iphone s home screen,1
im diggin the new app look d nicepresentation,1
so happy about the update beautiful ,1
too much going on in the new update loved the app for its simplicity now its hard to read a lot of distraction make an option to use retro version please,1
love the customizations in the redesigned app,1
new version is gorgeous,1
camera action in the deposit feature now causes app to crash please fix love the new look but its useless if i cant use the app,1
no means to retrieve forgotten pw not through the app and not with their mobile site that you have no choice but to use there is no link for pw resetremind and no link to full pc site hassle,1
crashes every time i try to deposit a check,1
makes banking easy,1
i love this app it makes my life much easierbdp,1
love this easy to use app,1
easy to use great banking app,1
login is slow otherwise great app,1
easy like the way it looks,1
easy to use  no issues,1
this app is very good and helpful no issues with it,1
great app just the way it is,1
love it  best bank ever,1
chase did a great job,1
i find the app very easy to use,1
i use it all the time,1
great app its my online transaction tracker,1
sometimes lags but overall good app,1
great looking ui and meets my expectations for this app,1
the app is way cooler and user friendlier than before awesome features,1
beautiful clear fast,1
chase did a great job on this app,1
really simple and easy to use,1
amazing convenience at my fingertips,1
love the redesign very clean and fast chase is the best bank,1
works very well easy to use,1
im  happy with the service ,1
excellent app,1
it do what you want to do with bank account,1
my daily use app work amazing,1
it makes life better,1
as good as any bank app i use,1
awesome ,1
the app is good however i thought it was supposed to show your current locations weather conditions and city back dropi do love the new ipad app its great the way its laid out thankssteven,1
nice clean look easy to use,1
work beautiful on my iphone s,1
new revision is cleaner and easier to use,1
i recommend it,1
great app fast easy to use,1
great easy to use thanks chase,1
see title,1
its faster now that they updated ,1
very useful and functional app,1
love this app so useful saves me lots of time,1
the new layout is a lot cleaner,1
makes my banking very convenient great app,0
so far its ok but yes i would like to see the checks that was deposited,1
it makes my life times easier love it,1
i use this app all the time and its great,1
i love this app very easy to navigate and understand,1
app runs well,1
great look works smooth,1
looks nice and its easy to use,1
i love this app it is handy when on the go and need transfers or balance love it,1
love the new look fresh fonts,1
great app,1
better than the rest,1
one star because a stop harassing me to rate this app and b remember my password its my phone i shouldnt have to enter my password every amping time i try to log in,1
great app makes things real easy,1
very useful great interface,1
such a great app never can go wrong,1
simplicity exceeds expections for most online banking needs,1
easy to use great functions,1
very useful use it more and more all the time,1
easy to read easy to use i like it at first blush anyway,1
this is by far the best banking app available,1
beautiful app and full functionality nice job,0
the chase mobile app is a excellent banking tool,0
i love this app so much its useful and a musthave for me,1
it is great,0
does what it should,1
amazing app so easy to use so much better than bofas,1
love the new look does all its supposed to do great,1
great app amp upgrades no complaints,1
if its not broke dont fix it i hate the new layout,1
awesome banking features very innovative in banking for smartphones,1
the chase bank app is from the best apps,1
the app is very good almost like going into branch,1
the font is much harder to read and the general look of the app offends the eye the general lack of contrast is horrible the previous incarnation was much easier to navigate,1
app closes everytime i try to make a quick deposit when taking photo of check iphone s,0
amazing support and easy to use,1
the app was great until the update now it freezes and hangs up please dont change something that is not broke,1
no problems out if it,1
extremely useful,1
i love this app great way to keep in touch,0
easy to use,1
works very well,0
for what i need it for the chase app is wonderful,0
i just love it its really worth the money and its just really helpful,0
simple and effective,0
easy and intuitive,0
looks good butive had to uninstall it several times now due to crashingprevious versions worked flawless,0
great appkeep me on top of my banking easilythanks,0
pretty easy to use,0
for real,0
ill rate it a  if you make it capable with touch id,0
i dont see a use of this app basic functions are missing you cannot redeem your cash back you cannot signup for quarterly cash back,0
well organized nice features,0
i hate being forced to update just to check my balance really quickly,0
the update caused the app to be less responsive its now really slow to navigate why do developers always insist on updating an app that isnt broken,1
please update app and fix this problem so we can deposit checks,0
great app but to me an unbelievably bad app because you have to download an update just about everytime you want to use itand i use it a lot it makes my blood boil literally,0
with this release i cant deposit via photograph  this used to work fine but now i cant accept an image  pity,0
worthless as it wont allow deposit of checks due to app problem,0
stupid thing wont let you deposit a check,0
mobile deposit hasnt worked for weeks fix it,1
deposit use function does not work look at your reviews chase or is this just a place to vent,1
this app worked fine until latest update now all it does is crash i cant sign in at all,1
if i can make payments with touch id i should be able to log in the same way,1
it keeps saying that i have too many login attempts but i literally just finished resetting my password from my laptop deleting and reinstalling didnt work,1
leave apps alone or give option to update or not this is cant use old chase and dont want to update to new,1
this app is nowhere near as user friendly as usaa and others but it is serviceable,1
this is crap  you can try to make deposits from your phone but it wont allow it  whoever designed this app should be fired for incompetence,1
ill fix this review when the app is fixed this is the only app on my phone that still needs to be updated,1
new update still crap my password is too complicated to type on phone still no touch id really everyone banking i know have touch id come on,1
they did a terrible update on this mobile chase you cannot find your credit balance  how funny,1
mobile deposits work about  of the time,1
i love it its an outstanding app,1
finally touch id login i love it works great,1
love this app very convenient,1
easy to use and works ,1
i love it keeps me in charge of my finances,1
great app very detailed and helpful,1
love the new feature of logging in via touchid,1
easy to use efficient,1
great way to go with the touch log in very robust app,1
easy amp useful five stars,1
the new chase app is great i love that they updated it,1
with the touch id i now love the app thank you for adding it,1
yeah man its pretty good  enjoying the new features,1
very useful and convenient,1
quick and easy to use,1
very good and convenient app,1
great app thanks for finally adding touch id,1
very simplistic and has all the bases covered thanks chase,1
just awesome and practical,1
no complains,1
great app even better with the touch id,1
totally happy with my bank and its people,1
that app is amazing i use it all the time,1
the best thing ever,0
use it everyday n very simple,1
great app i use it at least once a day,1
its so convenient and easy,1
very useful and easy to use,1
love chase and this app is fantastic so glad i switched from wells fargo,1
favorite banking app thanks for one touch sign in,1
my life depends on this app never lets me down,1
found the touch id settings awesome,1
cant live without it,1
unfortunate that doesnt have this feature as yet,1
i lie this app love the touch id option,1
after last update the app asked me every time for rest the password when i try log in,1
i just love this app   i use it daily ,1
simple,1
everything i need at the tip of my finger,1
easy and efficient,1
the  star rating speaks for its self,1
app is the best in the banking industry hands down,1
this app is great amp keeps getting better,1
i use it everyday very stable and reliable,1
ap doesnt work horizontally on iphones  really  i have fat thumbs and needthe sideways typing,1
works great very efficient and convenient,1
i love this app,1
have no major issues,1
title says it all,1
good app,1
works great awesome convenience i love my bank amp my app,1
i use it every day and love it,1
excellent app like touch id option,1
i like the ease of using this app,1
love the new touch id login,1
awesome,1
good interface very improved,1
love this app makes my life a lot simpler,1
where the best is an expectation not just an exception,1
really handy and easy to use,1
nicely designed and easy to use l,1
this app always on point,1
really useful easy to access and secure,1
does what you need it to do,1
use with touch id and apple pay is great,1
love the easy access with touch id,1
make my life easier,1
very satisfied with the chase app,1
great app to keep tabs on your tabs,1
excellent app   very easy to use,1
so easy and convenient,1
love it so easy to use,1
easy to use really handy,1
scheduling payments is really easy,1
love the new format amp set up,1
i love the convenience this app offers,1
works as youd expect very helpful,1
makes banking so easy,0
easy clean amp simple,0
i love this app so easy and so concisecan you implement better fonts ,1
works great and easy to navigate,1
nothing to complain about i love it,1
easy way to stay on top of your finances,1
its always ready to do what it has too do,1
i use  banks and this is the easiest to use app of the ,1
the best bank app i have used ,1
it makes dealing with finances so much simpler,1
great app the fingerprint log in makes life a lot easier,1
since last update in august the app wont open anymore crashes and says an error report chase yall need to fix this asap,1
i only use to check accounts and transfer money now the app is useless since it will not update,1
excellent banking app,0
very handy and helpful no more trips to the branch,1
so easy perfect in fact thanks chase,1
very easy to use,1
very handy for on the go and at home,1
great app i use it everyday,1
great tool for financial management of all chase accounts with ease love touchid ,1
glad i bank with chase,1
everything i need fro my banking,1
awesome app easy to use saves lots of time,1
does what you need it to do,1
does most everything i need,1
fingerprint identification for iphone does not come up as an option even if you go to settings it is not there,1
works great and easy to use,1
simple easy and reliable,1
i love this app there is no need to go to the bank,1
very easy to use with all the infos you need,1
its really useful and smart app,1
this is the best banking app out there,1
chase speaks for itself nuffsaid,1
i love the incorporation of touch id to access the app,1
makes my life so much smoother,1
wonderful app,1
love the convenience,1
none at all,1
great app use it for everything,1
the best one to use for your money,1
very useful customer oriented experience,1
i use it every day,1
love touch id simple chase really listens to their customers and the app keeps getting better and betterthank you for caring and taking the time,1
awesome love having chase  stars,1
love this app and the finger print option is awesome,1
original end user this is a great app,1
wonderful app,1
i use this app religiously no hiccups ever,1
love the app  very easy to use,1
quick fast easy banking,1
great baking app just be sure to keep checks deposited yo ensure they are deposited before destroying,1
simple to use good for on the go use,1
does what i need it to,1
this is the very best app that anyone can have,1
i swear by this app its part of my daily life,1
one of the better bank apps,1
banking made so convenient,1
great interface easy to use love it,1
this app is preparing the country for a cashless society  so convenient,1
very user friendly and awesome app,1
convenient easy to use love it,1
everything ok,1
usefulness app,1
love the app its very accurate,0
greatest time saving app flawless,1
i love the app so user friendly thanks chase,1
very helpful app to have very accessible,1
such a great app never gives me any troubles ,1
excellent app,0
its a good app that does what its supposed to love the fingerprint id access,1
works great whenever i need it,1
its a very useful application,1
very useful and easy to use  i love it  thanks,1
very convenient and accessible anytime,1
i love this app  most convenient app,1
the app doesnt support the fingerprint log in also it doesnt give pertinent information on the first page,1
very convenient on the go,0
its gotten better,1
super app  great job,1
and i love the new fingerprint option,1
i have around a moth with out logging in through this app because it says isnt currently available,1
i love this app its fast and easy to use,1
really recommend the app,1
this app is so simple to use and whatnot,1
i love the accessibility about this app,1
love the appcan almost anything on it,1
this app is great for checking balances transferring money love it,1
i love the chase app especially the thumbprint,1
needs to add faster log on like finger print or trace pattern also needs spending habits and analysis for managing money habits,1
the app does what it is supposed to do and is accurate,0
app is very user friendly,1
love the app and the new improvements,1
this app is way better the ksfcu app,1
needs a little more development,1
what else can i say its on the title,1
good job chase,1
super convenient and easy to use i love this app,1
good,1
i love this app i do  of my banking with it,1
i can view my account,1
absolutely love this app its very convenient,1
site is ok but navigation needs upgrade ie touchscreen login quicker access better look  see citis newest app for  comparison,1
easy to navigate just love it,1
greateasy for users,1
easy to navigate and rarely glitchy,1
excellent application i love it,1
easy and convenient,1
love this app very helpful and easy to use,0
works as advertised  satisfied user,1
a simple phone app to use,1
the best thing ever,1
love it use it every day,1
so easy to use and very secure,1
great app simple and easy,1
decent app but needs fingerprint access rather then having to remember and enter passwords,1
very easy app to use,1
this app is so easy and convenient,1
love the app it made my life easer to do business thank you,1
love this app makes banking very convenient,1
this app used to work great  but ever since the last update the app crashes as soon as i log in every time and i cannot access my accounts  please fix asap,1
convenient amp easy to use,1
love this oh so convenient app,1
very useful and easy to use,1
saves me a ton of time and trips very convenient and reliable,1
very user friendly love the finger print login,1
best app ever i was waiting to signing with the touch id i love it,1
i have no problems with this app,1
great service for a girl on the go,1
easy to use nice lay out i use it everyday,1
it works great very handy app but i dont like when on weekends they shut down the entire app,1
very helpful and convenient,1
great app  have not had any issues whatsoever,1
this app is good for the basics such as checking your account balance,1
fast and easy to use,1
does what it should do ,1
so easy and fast to use is amazing,1
so easy to use,1
i like this app its a great help,1
easy to use,1
great application for using chases services,1
best app to use on iphone and easy access,1
always working,0
great app,1
love everything but the new banner ad,1
great app and very easy to use,1
it should save my login w password as well but its great,1
this app is so great super convienet esp when the banks are closed etc  love it,1
love this app i love the fingerprint feature easy,1
this app is perfect it is clean and easy to use i love the images and the quick balances not yo mention depositing checks is fantastic these guys know how to write an app,1
the title says it all,1
its very usefulsaves me a lot of time,1
great app very easy to use,1
love this app its convenient and the alerts are awesome,1
make it better and less buggy,1
very easy to use,1
functions as it should,1
love this app love the updates very convenient,1
great bank and a better app,1
i really like this all its very helpful,1
easy to manage,0
makes remote depositing a dream game change for me,1
works well and easily for what i need to do,1
i like it well done,0
i use it all the time  works great ,1
love this app easy to use and secure,1
i like the updated app,0
great app to manage chase accounts,1
easy to use precise and very helpful,1
does what i need it to do love that it is touch id enabled,1
great app easy and quick to use,1
great app saves time and money,1
disappointingno touchid sign on and messaging doesnt work,1
very easy to use,1
very good app easy to navigate,1
this is one of the least user friendly mobile apps i have,0
love this app i have no problems with it all,1
thanks for a great app it meet my needs amp easy to use as   ,1
when i have notification of an alert i cannot view it or four today maybe it is me but maybe a bad gui,1
makes my life a whole lot easier,1
available any time anywhere love it  ,1
awesome to use and so easy to use,1
so easy to use i love this app,1
works great  fast and easy to use,1
banking made easy,1
best banking app out there fast intuitive reliable,1
speedy easy navigation,1
the link to ultimate rewards is a joke also any related loans that are paid off will remain in the app distracting,1
easy and simple to use,1
very convenience app,1
thumbs up,1
never lets me down,1
easy to use i like it,1
greatfunctional and helpful,1
thats true,0
simple and easy to use,0
love the app very convenient,1
great app easy to use not complicated,1
love this app saves me time and works great,1
this is a a great app it hasnt crashed on me its fast and secure,1
app is easy to use graphically perfected,1
works good no issues,1
not a single complaint,1
i love this app it makes banking so seemless,1
works fine for me,1
good so far,0
i hate the fact even if im logged in i still have to put my password to make a payment,1
first time using it i got stuck looking at a statement i hit back but it wouldnt take me back very buggy,1
super useful and easy to navigate,1
easy  simple and very helpful,1
review worthy app great job,1
works like it should,1
performs as should does what is intended ,1
really easy to use,1
fast and easy,1
love the app  very convenient when traveling,0
great bank great app awesome customer service,1
seems like every time i use it i have to reenter my password  isnt that why i have touch id set up,1
 cant add a travel alert from the app  no touch id,1
what would me do without it,1
great app easy to use and convenient,1
very easy to use,1
title says it all,1
great app easy for me to move money or pay back friends makes life easy and who doesnt  want that,1
great app works well,1
i use it every perfect app,1
works great for me all over the world,1
you can pay your credit card but not your mortgage paymentno good,1
easy to use,1
does what i need it to very convenient,1
i cant live without this app,1
great app we love it ,1
chase has always led its peers with apps this is no exception,1
great app for performing basic functions,1
its  a simple app and very useful,1
easy,1
can pay friends on the go and manage my funds,0
love the app simple secure and notifies me of all activityi give it  rock ons ,1
i have no issue to this date of this app,1
awesome banking app if you have a chase account,1
love love love chase all around,1
awesome banking app never a problem using a+++,1
love the deposit function its very efficient,1
works for me,1
great app,1
love this app lets me know when im broke ,1
love it,1
works great all the time appreciate the sensibility of it,1
its just ok touch id to login is nice but its annoying to have to enter your password for everything else,1
works great and very simple to use,1
works great and is easy to use,0
this app is great   makes my life easy,1
nice app works well easy to navigate,1
good app just needs to utilize the iphones fingerprint sensor and it will be worthy of  stars,1
very nice application user friendly,1
love the quick view,1
banking made easy great app,1
convenient and user friendly,1
fast and easy,1
make this app a little easier for dead people like me to use,1
easy to use and navigate i use it daily,1
wish it showed pending charges,1
anything in this app are not found bankomaty is not all in my city of transfers in some banks slow pace generally im unhappy,1
user friendly,1
easy to use no hastle thank you,1
only use sparingly on iphone ok for viewing account transactions,1
does what i want when i want,1
love the app saves me a lot of trips to the bank,1
consistent innovative and simple,1
love this app its easy and accurate,1
what an amazing app best bank ever in the us,1
love this app very easy to navigate,1
great app  its very simple to use and has many nice features,1
love chase app easy to use  touch id rocks,1
all in one touch,1
my fav banking app,1
i love this app it is so easy and convenient,1
best online banking app,0
love the online experience,1
very handy and easy to use,1
easy and convenient app,1
touch id is great,1
very easy and convenient,1
it is so simple and easy,1
love using this as opposed to going online,1
love love love this app so easy to do everything,1
no complaints works great,1
way to take an awesome app and start destroying it,1
easy to use and effective,1
doesnt work  of the time waste of time,1
the best app in mobile banking  period,1
impressive,1
great quick and convenient,0
very easy to use,1
as far as banking apps go this one is the tops,1
easy to make payments,1
its so convenient i love this app and i love chase,1
very easy to use always improving like it very much,1
and it worksthanks,0
good and easy to use,1
great app to support my chase accounts,1
i love this app its convenient and instant,1
love online banking chase app is no exception kudos,1
i love it easy to use ,1
 stars for annoying bugs checking business amp personal fees customer service slow purchase history updates and cs parrot talk,1
no problems very useful,1
comes in quite handy,1
i love the convenience of having this app,1
easy to use and nice looking,1
a great way to keep up with my finances,1
hate this app just trying to pay my bill is an aggravating chore  even giving a poor review is a pain,1
no issues,1
this app is a polished piece of work,1
i miss the touch id otherwise its a good app if you kept touch id youd get a  ,1
there when you need it,1
does what youd expect it to do,1
is very easy and practical,1
use it all the time good stuff,1
love this app so convenient,1
does what i need it to do,1
works great and performs exactly how i need it,1
yup,1
great app use it every day,0
great app  fast and convenient,1
i love chase and the app,1
i like the app and love the bank,1
this app is everything you want your banking mobile to be ,1
whatever i need to do through the app is perfect,1
i liked a lot,1
useful app and easy to use,1
i like the convenient using this app,1
never had a problem good help,1
great app easy to use and helpful,1
bug free uncluttered really easy to use,1
since my passwords is very long for security reasons please add support for touchid and for password managers to make this app more usable,1
easy to use and dependable,1
i love the app but super annoying asking me to write a review ugh love everything else tho lol,1
the app is very helpful and convenient ,1
love this app,1
very good and functional,1
very helpful easy to use,1
dependable and easy to use,1
works great,1
great app chase,1
luv it  makes my life easier,1
so easy to use  love it  use it all the time,1
great app for my bank account,1
i love this app it has been very helpful,0
use it every day good job,1
been using the app and so far so good ,0
fast and easy to work with,0
could be better  please upgrade to using biometrics instead of passwords,0
one of the old best bank in the us,1
app continues to improve with updates,1
it does what it promises easy to navigate,1
easy to use convenient love it,1
does basically what i need to do rearly crashesh,1
very user friendly app,0
great app to have if youre a chase member,1
the app works fine but is a pain on my ipad i wish it worked in landscape mode,1
the app is very cool it is real easy to use,1
app is temporarily out of service everyday cant log in when i need to,1
the app is fine overall but the lack of touch id is frustrating,1
limited options on the app they need to work on the flexibility of the app,1
love this app  its very convenient efficient and easy to navigate,1
this app is so useful plus its easy to use love it,1
no issues for me,1
chase has the best banking app by far,1
i love this chase app very helpful thanks so much,0
my other banks already use thumbprint recognition so do half of my utility billing apps chase is stuck in ,0
very thoughtful layout thanks to the developers,1
love this app its so easy and convenient,1
cool apps easy to use,1
i love it,1
its a banking app that is simple and does its job,1
sometimes it glitches up but for the most part its good,1
easy to use,1
i like that its very user friendly,0
awesome  i can do all my banking here,1
in a nutshell it does what i need it to do,1
the online check deposit function no longer worksfail  should have left well enough alone,1
i always reset my password when i login there is something wrong with this app please fix it,0
this app is fine you can do everything you need to do if youre a chase customer this is everything you could want the end,0
so quick and easy,0
it is a great app to use for balance check,1
one of the simplest apps ever chase got it right,1
very convenient and easy to use,0
great app made banking a lot easier,0
only use it to pay charge good so far,0
worst credit card app i have seen in my life come on folks improve the design,0
like this app easy to use,1
simple to use and send money ,1
very useful all around good app no issues so far ,1
the app is great but its not as good as capital one venture cards ability to login with your finger print,1
horrible services provided and extremely unprofessional staff change your banks if you can,1
i hate your new atm service  i have to re insert my card for every single transaction  it takes forever  i loved chase but this is seriously making me want to change banks ,1
it does what i need on the fly decent enough app,1
looks like touch id is not working  out of  times,1
in spite mandatory updatesthe app seems to downgrade each time for example the fingerprint signon option has vanished,1
all credit cards displaying na after updating app can not even test ios platform,0
doesnt show my credit card balance anymore,1
every time there is an upgrade my account gets locked when i use touchidotherwise it works,1
no issues,0
i love doing my banking online and chase had the best online banking ever,1
great app  does everything i need,1
chase is the way to go,1
fantastic and easy to use app,1
love this app its so easy and convenient,1
is ok give you the bank in your hands,0
this app is very convenient and helpful for everyday banking,1
sooo easy it is truly a great time saver,1
is good but i not can use  account seme time i want see all my account checking and credit,1
very easy to use,1
its okay very simplistic which can be good for some people and not so good for others,1
this app has one of those silly annoying password requirements were you must use a special key such as   or amp,1
good app but its alway act slow when updated,1
love the app very helpful,1
easy to use,0
it does what i need it to and i can find what i need,1
best app i use on a weekly basis,1
i need a touch id to access more quickly and more securely like amexi need an additional column reflexing the current balance after each transaction like boa,1
great app very functional however its  please incorporate touch id into this app   still no fingerprint id,1
no complaints,1
app get the job done by far,1
the app is ok  but i have to reset my password to many times  ,1
i love this app it is super convenient,1
it does what its suppose to do its perfect,1
one con can be tricky to deposit a check by taking a pic,1
what more do you want,0
an update  u tried to log in too many times amp now i have to call someone or post my ssnperfect app for + years  last  months headache,1
i love it it saves me tremendously amount of time,1
easy and convenient,1
so simple to use,0
awesome quick easy app,1
awesome,1
love this mobile app,1
love it really great to work with,1
this app is great its simple and clear,0
ive never had problems with this app and its always quick and accurate,1
eliminates the brick and mortar stores great app,1
thanks to restricting the app to ios+ users people like me who cannot update have to suffer the burden of a very important app that simply wont let you log in anymore,0
works great and does a lot,1
easy to use,1
app does everything it says,1
why so many its inconvenient and takes up more space in my phone ,0
so far so good havent any problems yet,1
great app to handle all your banking,1
it does what u need it to do primarilrywhy so many chages r made well never nobut it works fine,1
basic function,1
this is one of my only apps that doesnt let me sign in with my fingerprint,1
this is amazing app is well worked trusted and  secure,0
great app,0
its a good app but the advertisements on everything is just to much get rid of the advertising  your a huge bank you dont need it to survive,1
does what i need it to,1
clean intuitive nice update,1
love the new ui updates concise and useful,1
i think it still needs a lot of work its hot or miss on if it works,1
all is fine,1
great app always accurate,1
all my info at a fingertip wonderful,1
accessibility is key ,1
needs a lot of work,1
most recent version wastes screen realestate and removes features similar to the horribly redesigned desktop web app,1
apparently i keep typing in my password wrong even when i dont,1
this app does the trick i really like the updates for user ease,1
easy to use and fast  touch id awesome,0
touch id sign on does all the basics,1
works as good  like the new change,1
thank you chase,1
probably the best banking app out there,0
it is an excellent application,1
i love this app it is so easy to usechristine leaphart,0
make my life easier ,1
works good i get what i need in the moment,1
best app anywhere,1
not bad but not always so user friendly,1
so far its been fantastic,1
the app is pretty bad considering that chase has thousands of developersaccount balance shows na and app restarts often,1
does what i need for a mobil app,1
highly recommended,1
great easy to used very convenient,1
i just update the newest version after i login my account it crashed it please fix the bug,1
thanks for adding touch id,1
they took away logging in with touch id for some reason its no longer an option in the settings,1
great app  user friendly,1
easy and fast  thanks,1
could be better,0
this is the best bank app ever created,1
works great and super useful,1
nice ui very convenient works as advertised no nonsense,1
great app because of ease of use,1
easy to use ,1
love this app so convenient,1
use it all the time,1
works fine and ilike it,0
no problems,1
intuitive amp easy to use,0
easy to navigate,0
i got charged because the app said i had ten more dollars than i did,0
very user friend app for my banking,0
does what i need efficiently very user friendly,1
the new way of banking,1
useful and very easy to use,1
amazing app makes banking so easy,0
best mobile banking app out there,0
very convenient for me love this app,0
so far i havent been able to log in chase site works fine in iphones browser which makes this app beyond pointless,1
the main screen and the logon screen are the best parts about this application as far as actual effort interacting with your account once youve logged in is useful to the extent that it is intuitive yes you can view your account balances yes you can review transactions upon your account but all in such a very basic and unimpressive way that suggests that they simply do not care the app literally just loads a mobile version of their website into the app thus making their app into a basic browser that can only view this poorly constructed version of their primary website the website that is loaded looks like something a  year old could cook with basic html and no design experience think websites from the mid to late s while there are no obvious functional flaws in what it can do the app could use a big makeover by a designerprogrammer i doubt they required a team to come up with this app who actually cares about what heshe is producingi would take the time to list some improvements that i would like to see in the app if i honestly thought that the programmerchase didnt already realize how lacking this app is and how easily they could make it better hell you guys are a bank youve got plenty of resources at your disposal and plenty of reasons to make it easier for people to spend i mean come on guys you invented a way of telling people how much money they have in their accounts without being held liable when the number is wrong i guess what im saying is why dont you use all of those completely bull overdraft fees to make our banking experience betteryes this is version  yes its free and yes they do have tons of moneyall that being said i dont find this app any more useful than the ability to text my account i can text my account the words bal or hist and essentially achieve the same thing as this app that leaves transferring money and wire transfers i believe both of these can be achieved in chases mobile version of their website which can be accessed from safari this app only makes logging into that website quicker and slightly more intuitive but as i said earlier once youve logged in its the same terrible websiteso what did chase make here they made a pretty login screen that is a few clicks closer to the same mobile website oh but they have that way cool atm finder admittedly this is the most original portion of the app but even then it is only useful to the extent that it can be used by that i mean you are at the mercy of the app finding your correct location the first time without the ability to refresh this location and then you only see some atms and branches i get  on average they are probably the closest ones but that only satisfies a few situations in which people need a bank or atm more advanced search options as well as the ability to see the results overlayed onto a map or exported into google maps would be ideal but im not holding my breathbefore this app i would text my account bal to see how much money i have in my accounts its just as reliable as chases primary website or hist if i wasnt sure why my balance was what it was to find atms or branches i would simply use google maps the comparable features of this app do not accomplish these things any more intuitively or even in a prettier way so until they make it a more intuitive convenient and pleasant experience theres not much left for this app to accomplish as far as the average joe is concerned,0
i didnt even update to  and it no longer works you cant leven log in and the location finder has not worked in days,0
this app worked at one point does anyone know when an update is coming,1
i have signned up for moblie banking and i can not even connect to my accounts i could get better results asking a magic  ball this app is worthless,0
cannot log in from iphone keeps saying wrong login password combo no problems logging in using desktop perhaps due to being a wamu client,0
this app is fantastic and easy to use,0
love this app everyone needs it,0
period take note bank of america,0
great concept though like other commentators ive not been able to convince the thing that i know my own password,0
having problem logging in and it keep saying out of service blah blah im getting mad it was working good at first and now its not fix this asap or else you  will lose customers,0
i have not been able to login since i downloaded the app  days ago it says temporarily unavailable every time,0
seriously pointless to enable,1
wont let me deposit check downloaded new version several times and still not working ,0
ever since the update i cant login  it just says i am being securely logged on but it never goes to my account  it was a good app prior to the update,1
this app is nice and easy to use and it has all i need,1
like banking passwords should be mine is a mix of  letters numbers and caps i will never use this because you have to enter password everytime remember password,1
i did the update and now the app force closes i havent even been able to access the app since the update,0
this was working great until this update now my push alert badge wont go away  really aggravating please fix soon,0
i cant login to my account after update even with delete and reinstall,0
alerts wont clearall customer service will tell you is its a known issue and were working on it,0
fix the alerts they dont clear once you view them,1
app resets to home screen when trying to check account history jst started happening with latest update pls fix ,1
chase was giving me problems accessing my account so i updated now program crashes when i log in,1
i love this app soooo helpful and convenient,1
greatwhen it works keypad often gets stuck when making bill payments,1
excellent and easy to used,0
its great,0
i really love using it,0
mobile deposit crashes consistently,0
please fix asap upon fixing i will update my review im running ios  beta  and cant do anything in your app without it crashing,0
do something about chase close out so many time on me latest up date no good,0
used to work fine not anymore crashes all the time on deposit,1
works fine just what i need,1
comes in handy all the time,0
simple fast and works as expected,0
love this app and i have tried them all,0
great app to use easy banking ,0
crashes every time i try to make an online deposit,1
takes forever to load then just sits me on the logging on screen and never actually logs me into my account please fix,1
its close to useless with the ios software cant deposit anymore view balance or do anything with it,0
doesnt work and its giving me an wifi error message,0
this app hasnt worked since the ios  update cant view account history or make deposits,0
works when it wants when it decides to work it is awesome sometimes can go days without it working,0
new update works just fine thanks chase,0
thanks for iphone  support,0
this is very frustrating shouldve been fixed by now,0
